hod_id,hod_name,hod_role,faculty_id,faculty_name,department,reports_to,student_id,student_name,semester,section,feedback_text,risk_label,help_needed,faculty_access_rule,hod_access_rule
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0364,Student 364,8,A,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0365,Student 365,8,C,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0366,Student 366,2,B,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0367,Student 367,2,C,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0368,Student 368,4,C,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0369,Student 369,4,A,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0370,Student 370,4,B,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0371,Student 371,4,B,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0372,Student 372,8,A,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0373,Student 373,2,A,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0374,Student 374,4,A,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0375,Student 375,2,A,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0376,Student 376,6,C,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0377,Student 377,6,B,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0378,Student 378,4,C,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0379,Student 379,2,A,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0380,Student 380,8,B,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0381,Student 381,8,B,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0382,Student 382,6,C,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0383,Student 383,8,A,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0384,Student 384,2,C,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0385,Student 385,4,B,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0386,Student 386,6,B,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0387,Student 387,6,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0388,Student 388,8,C,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0389,Student 389,6,C,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0390,Student 390,4,B,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0391,Student 391,4,B,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0392,Student 392,2,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0393,Student 393,8,A,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0394,Student 394,2,A,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0395,Student 395,2,A,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0396,Student 396,8,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0397,Student 397,2,B,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0398,Student 398,4,B,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0399,Student 399,4,A,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0400,Student 400,8,C,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0401,Student 401,6,B,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0402,Student 402,8,C,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0403,Student 403,2,A,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0404,Student 404,4,A,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0405,Student 405,8,B,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0406,Student 406,4,C,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0407,Student 407,4,C,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0408,Student 408,2,A,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0409,Student 409,6,A,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0410,Student 410,2,A,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0411,Student 411,8,B,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0412,Student 412,6,B,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0413,Student 413,6,B,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0414,Student 414,8,C,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0415,Student 415,2,B,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0416,Student 416,2,A,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0417,Student 417,8,B,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0418,Student 418,6,A,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0419,Student 419,4,C,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0420,Student 420,2,B,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0421,Student 421,8,A,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0422,Student 422,4,A,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0423,Student 423,2,B,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0424,Student 424,2,B,"Some parts are tricky, I might need to ask a few questions.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0425,Student 425,6,C,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0426,Student 426,2,B,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0427,Student 427,4,B,"Some parts are tricky, I might need to ask a few questions.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0428,Student 428,4,C,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0429,Student 429,8,C,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0430,Student 430,8,A,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0431,Student 431,8,C,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0432,Student 432,8,C,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0433,Student 433,4,A,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0434,Student 434,8,C,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0435,Student 435,4,A,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0436,Student 436,6,B,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0437,Student 437,4,B,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0438,Student 438,4,A,"Some parts are tricky, I might need to ask a few questions.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0439,Student 439,2,A,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0440,Student 440,6,A,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0441,Student 441,8,B,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0442,Student 442,6,A,"Some parts are tricky, I might need to ask a few questions.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0443,Student 443,8,B,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0444,Student 444,6,B,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0445,Student 445,4,C,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0446,Student 446,4,B,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0447,Student 447,8,C,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0448,Student 448,2,A,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0449,Student 449,6,B,"Some parts are tricky, I might need to ask a few questions.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0450,Student 450,6,C,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0451,Student 451,8,A,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0452,Student 452,8,C,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0453,Student 453,6,C,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0454,Student 454,6,C,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0455,Student 455,6,C,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0456,Student 456,8,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0457,Student 457,2,B,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0458,Student 458,2,B,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0459,Student 459,6,A,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0460,Student 460,4,A,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0461,Student 461,2,C,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0462,Student 462,8,A,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0463,Student 463,2,B,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0464,Student 464,8,A,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0465,Student 465,4,B,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0466,Student 466,8,A,The concepts are perfectly clear and I feel very confident. Excellent course.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0467,Student 467,4,B,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0468,Student 468,8,C,"It's getting harder, I need to spend more time on it.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0469,Student 469,2,B,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0470,Student 470,4,A,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0471,Student 471,6,B,I'm depressed about my grades and feel like giving up.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0472,Student 472,2,B,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0473,Student 473,8,C,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0474,Student 474,8,B,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0475,Student 475,6,B,"Managing, but struggling slightly with the assignments.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0476,Student 476,2,C,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0477,Student 477,4,C,Very easy to follow and helpful resources provided.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0478,Student 478,2,B,I need a bit more practice to feel completely sure.,medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0479,Student 479,2,A,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0480,Student 480,8,C,I feel fully prepared for the exams.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0481,Student 481,8,A,I am doing great and have no issues.,low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0482,Student 482,6,A,"Everything is very hard, I cannot understand anything.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F001,Prof. Ada Lovelace,CSE,hod,STU_0483,Student 483,4,B,"Very bad situation, I cannot cope with the workload.",high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0484,Student 484,8,A,I am extremely stressed and panicking. I need urgent help.,high,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F003,Prof. John von Neumann,CSE,hod,STU_0485,Student 485,2,C,"It is okay, but I'm slightly confused about some topics.",medium,yes,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
hod,Dr. Alan Turing,root_hod,F002,Prof. Grace Hopper,CSE,hod,STU_0486,Student 486,6,C,"I understand everything well, the teaching is great.",low,no,faculty_can_view_only_assigned_students,hod_can_view_all_students_and_faculty
